college_code,college_name,course_name,caste_category,cutoff_percentile,cutoff_rank
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GOPEN,83.54,13766
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GSC,79.56,22205
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GST,75.54,31634
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GNTA,72,39806
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GNTB,73.54,36356
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GNTC,79.95,21268
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GNTD,80.31,20483
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GOBC,82.36,16104
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,GSEBC,77.54,26871
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,LOPEN,83.69,13461
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,LSC,71.29,41426
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,LOBC,83.38,14065
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Mechanical Engineering,EWS,61.49,55390
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Electronics and Computer Engineering,GOPEN,88.31,5684
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Electronics and Computer Engineering,GSEBC,86.91,7773
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Electronics and Computer Engineering,LOPEN,89.19,4528
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Electronics and Computer Engineering,LSC,79.71,21870
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Electronics and Computer Engineering,LOBC,88.34,5650
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Electronics and Computer Engineering,EWS,76.69,28838
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Automation and Robotics,GOPEN,86.97,7710
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Automation and Robotics,GSC,83.85,13132
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Automation and Robotics,GOBC,86.76,7986
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Automation and Robotics,LOPEN,85.03,10963
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Automation and Robotics,LST,83.66,13510
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Automation and Robotics,LOBC,82.17,16497
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,GOPEN,89.2,4509
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,GSC,82.51,15776
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,GOBC,88.91,4899
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,GSEBC,89.09,4659
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,LOPEN,90.29,3225
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,LST,82.17,16489
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,LNTB,86.97,7696
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,LNTC,90.13,3395
5162,"Amrutvahini Sheti & Shikshan Vikas Sansthas Amrutvahini College of Engineering, Sangamner (Un-Aided)",Artificial Intelligence and Data Science,LOBC,76.34,29716
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Civil Engineering,GOPEN,61.26,55534
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Civil Engineering,LOPEN,66.05,50900
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Computer Engineering,GOPEN,83.94,12956
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Computer Engineering,MI,80.46,20204
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Electrical Engineering,GOPEN,66,50943
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Electrical Engineering,LOPEN,65.72,51336
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Electrical Engineering,MI,71.39,41181
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Electronics and Telecommunication Engg,GOPEN,73.94,35377
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Electronics and Telecommunication Engg,LOPEN,74.39,34333
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Electronics and Telecommunication Engg,MI,74.97,34038
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Instrumentation Engineering,GOPEN,65.36,51838
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Instrumentation Engineering,LOPEN,60.83,55784
5164,"P.S.G.V.P. Mandals D.N. Patel College of Engineering, Shahada, Dist. Nandurbar (Un-Aided Linguistic Minority - Gujar)",Mechanical Engineering,GOPEN,75.92,30683
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Civil Engineering,GOPEN,58.58,56746
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,GOPEN,73.31,36860
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,GSC,60.51,55947
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,GNTC,72.51,38623
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,GOBC,70.82,42372
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,LOPEN,68.63,46709
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,LSC,65.6,51517
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,LNTA,64.5,52805
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Computer Engineering,EWS,66.17,50745
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,66.44,50335
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Electronics and Telecommunication Engg,GSC,65.29,51919
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Electronics and Telecommunication Engg,GOBC,59.18,56550
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,70.35,43356
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Mechanical Engineering,ORP,73.33,36788
5168,"T.M.E. Societys J.T.Mahajan College of Engineering, Faizpur (Un-Aided)",Mechanical Engineering,GOPEN,60.72,55845
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,GOPEN,84.53,11819
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,GSC,81.37,18216
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,GNTC,72.05,39731
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,GOBC,78.63,24354
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,LOPEN,81.79,17276
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,LST,54.26,57565
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,LNTA,75.32,32123
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Civil Engineering,LOBC,65.11,52135
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,GOPEN,80.4,20313
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,GSC,69.43,45201
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,GST,65.31,51890
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,GNTA,73.89,35535
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,GNTC,77.37,27240
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,GOBC,79.14,23151
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,LOPEN,80.63,19761
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,LSC,70.4,43268
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,LOBC,77.31,27367
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Computer Engineering,EWS,67.31,48957
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,GOPEN,75,33196
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,GSC,64.59,52707
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,GST,73.06,37386
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,GNTA,56.83,57224
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,GNTB,66.78,49820
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,GOBC,73.17,37170
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,LOPEN,71.5,40946
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,LSC,61.76,55217
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,LST,64.76,52508
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,LNTC,73,37539
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electrical Engineering,LOBC,70.17,43760
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,76.63,29015
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,GSC,68.65,46681
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,GNTD,68,47852
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,GOBC,74.97,33792
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,76.06,30321
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,LNTA,67.53,48619
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,LNTC,67.09,49337
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Electronics and Telecommunication Engg,LOBC,75.03,32819
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,PWDR-OBC,71.69,40522
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,GOPEN,74.97,33825
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,GSC,67.69,48371
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,GNTA,70.67,42735
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,GNTC,61.54,55357
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,GOBC,71.08,41857
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,GSEBC,68.21,47438
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,LOPEN,67,49469
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,LNTB,60,56218
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,LNTD,76.67,28897
5169,"Nagaon Education Societys Gangamai College of Engineering, Nagaon, Tal Dist Dhule (Un-Aided)",Mechanical Engineering,LOBC,71.33,41315
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Civil Engineering,GOPEN,68.95,46100
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Civil Engineering,LOPEN,68.46,47033
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Computer Science and Engineering,GOPEN,73.2,37084
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Computer Science and Engineering,LOPEN,72.97,37569
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Computer Science and Engineering,MI,77.31,27413
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Electrical Engineering,GOPEN,51.69,57721
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Electrical Engineering,LOPEN,55.28,57473
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Electronics and Telecommunication Engg,GOPEN,68.83,46334
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Electronics and Telecommunication Engg,LOPEN,50.91,57753
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Mechanical Engineering,GOPEN,62.67,54538
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Electronics and Computer Engineering,GOPEN,67.31,48956
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Computer Science and Engineering(Data Science),GOPEN,68.06,47668
5170,"Hindi Seva Mandals Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal (Un-Aided Linguistic Minority - Hindi)",Computer Science and Engineering(Data Science),LOPEN,72.63,38376
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,GOPEN,78.29,25143
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,GSC,70.86,42336
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,GOBC,77.76,26390
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,GSEBC,77.26,27524
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,LOPEN,82.17,16500
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,LSC,77.14,27762
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,LNTA,77.54,26852
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,LNTD,61.54,55358
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,LOBC,78.63,24382
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,LSEBC,74.97,33584
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Computer Engineering,EWS,82.61,15592
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,GOPEN,77.18,27698
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,GSC,65.43,51738
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,GOBC,75.89,30725
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,LOPEN,77.31,27363
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,LSC,65.2,52026
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,LNTB,75.89,30789
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,LNTC,68,47781
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Artificial Intelligence (AI) and Data Science,LOBC,75.44,31815
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,GOPEN,70.89,42214
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,GSC,68.39,47150
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,GST,67.44,48729
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,GNTB,61,55683
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,GNTC,61.39,55449
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,GOBC,66.61,50079
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,LOPEN,72.06,39659
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,LOBC,69.56,44941
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electrical Engineering,EWS,69.78,44531
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,72.86,37863
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electronics and Telecommunication Engg,GSC,65.31,51899
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electronics and Telecommunication Engg,GOBC,71.71,40467
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,77.18,27666
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electronics and Telecommunication Engg,LOBC,73.71,35930
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Electronics and Telecommunication Engg,EWS,66.12,50785
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Mechanical Engineering,GOPEN,72.82,37966
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Mechanical Engineering,GST,71.59,40741
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Mechanical Engineering,GNTA,63.59,53712
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Mechanical Engineering,GOBC,66.62,50060
5171,"Godavari Foundations Godavari College Of Engineering, Jalgaon (Un-Aided)",Mechanical Engineering,LOPEN,65.59,51522
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Civil Engineering,GOPEN,82.16,16558
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Civil Engineering,LOPEN,85.74,9706
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Computer Engineering,GOPEN,89.43,4229
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Computer Engineering,LOPEN,91.66,2034
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Computer Engineering,MI,62.17,54905
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Information Technology,GOPEN,88,6069
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Information Technology,LOPEN,88.74,5111
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Electrical Engineering,GOPEN,81.77,17351
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Electrical Engineering,LOPEN,88.56,5368
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Electronics and Telecommunication Engg,GOPEN,85.39,10294
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Electronics and Telecommunication Engg,LOPEN,83.77,13279
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Mechanical Engineering,GOPEN,80.72,19595
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Mechanical Engineering,LOPEN,78,25878
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Computer Science and Engineering(Data Science),GOPEN,88.34,5613
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Computer Science and Engineering(Data Science),LOPEN,89.31,4362
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Computer Science and Engineering(Data Science),MI,78,25766
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Artificial Intelligence and Machine Learning,GOPEN,87.25,7238
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Artificial Intelligence and Machine Learning,LOPEN,87.94,6146
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Artificial Intelligence and Data Science,GOPEN,87.2,7292
5172,"R. C. Patel Institute of Technology, Shirpur (Un-Aided Autonomous Linguistic Minority - Gujarathi)",Artificial Intelligence and Data Science,LOPEN,88.94,4846
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Civil Engineering,GOPEN,82,16931
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Civil Engineering,LOPEN,84.11,12637
5173,"SNJBs Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik) (Un-Aided Autonomous Religious Minority - Jain)",Computer Engineering,GOPEN,87.94,6174
